x,y,z
82.64715576171875,-61.71316909790039,7.124136447906494
82.6824722290039,-62.71254348754883,7.289308071136475
82.7177963256836,-63.71192169189453,7.438935279846191
82.74781799316406,-64.56138610839844,7.5522284507751465
82.78313446044922,-65.56076049804688,7.6691741943359375
82.8184585571289,-66.56013488769531,7.768454551696777
82.85377502441406,-67.55950927734375,7.850069046020508
82.88909912109375,-68.55888366699219,7.914018154144287
82.9244155883789,-69.55826568603516,7.960301876068115
82.9597396850586,-70.5576400756836,7.988920211791992
82.99505615234375,-71.55701446533203,7.99987268447876
83.03038024902344,-72.55638885498047,8.0
83.0656967163086,-73.55577087402344,8.0
83.10102081298828,-74.55514526367188,8.0
83.13633728027344,-75.55451965332031,8.0
83.17166137695312,-76.55389404296875,8.0
83.20697784423828,-77.55326843261719,8.0
83.24230194091797,-78.55265045166016,8.0
83.27761840820312,-79.5520248413086,8.0
83.31294250488281,-80.55139923095703,8.0
83.34825897216797,-81.55077362060547,8.0
83.38358306884766,-82.55015563964844,8.0
83.41889953613281,-83.54953002929688,8.0
83.4542236328125,-84.54890441894531,8.0
83.48954772949219,-85.54827880859375,8.0
83.52486419677734,-86.54765319824219,8.0
83.56018829345703,-87.54702758789062,8.0
83.59550476074219,-88.54640197753906,8.0
83.63082885742188,-89.54578399658203,8.0
83.66614532470703,-90.54515838623047,8.0
83.70146942138672,-91.5445327758789,8.0
83.73678588867188,-92.54391479492188,8.0
83.77210998535156,-93.54328918457031,8.0
83.80742645263672,-94.54266357421875,8.0
83.8427505493164,-95.54203796386719,8.0
83.87806701660156,-96.54141235351562,8.0
83.91339111328125,-97.54078674316406,8.0
83.9487075805664,-98.54016876220703,8.0
83.9840316772461,-99.53954315185547,8.0
84.01934814453125,-100.5389175415039,8.0
84.05467224121094,-101.53829193115234,8.0
84.0899887084961,-102.53767395019531,8.0
84.12531280517578,-103.53704833984375,8.0
84.16062927246094,-104.53642272949219,8.0
84.19595336914062,-105.53579711914062,8.0
84.23126983642578,-106.53517150878906,8.0
84.26659393310547,-107.53455352783203,8.0
84.30191040039062,-108.53392791748047,8.0
84.33723449707031,-109.5333023071289,8.0
84.37255096435547,-110.53267669677734,8.0
84.40787506103516,-111.53205871582031,8.0
84.44319152832031,-112.53143310546875,8.0
84.478515625,-113.53080749511719,8.0
84.51383209228516,-114.53018188476562,8.0
84.54915618896484,-115.52955627441406,8.0
84.58447265625,-116.52893829345703,8.0
84.61979675292969,-117.52831268310547,8.0
84.65511322021484,-118.5276870727539,8.0
84.69043731689453,-119.52706146240234,8.0
84.72575378417969,-120.52643585205078,8.0
84.76107788085938,-121.52581787109375,8.0
84.77803039550781,-122.0055160522461,8.0
84.81334686279297,-123.00489044189453,8.0
84.84866333007812,-124.00426483154297,8.0
84.8766098022461,-125.07557678222656,8.0
84.81066131591797,-126.24921417236328,8.0
84.62721252441406,-127.41031646728516,8.0
84.32811737060547,-128.547119140625,8.0
83.9164047241211,-129.64816284179688,8.0
83.396240234375,-130.70230102539062,8.000922203063965
82.77285766601562,-131.6988983154297,8.005431175231934
82.05257415771484,-132.62786865234375,8.013615608215332
81.24269104003906,-133.47979736328125,8.022989273071289
80.35140991210938,-134.2461395263672,8.032362937927246
79.38772583007812,-134.9191436767578,8.03968334197998
78.3613510131836,-135.4920654296875,8.039416313171387
77.28267669677734,-135.95904541015625,8.031452178955078
76.16256713867188,-136.31544494628906,8.021110534667969
75.0123519897461,-136.55760192871094,8.010769844055176
73.84363555908203,-136.68310546875,8.000428199768066
72.78195190429688,-136.713134765625,7.988710880279541
71.78218078613281,-136.73455810546875,7.967229843139648
70.83952331542969,-136.75474548339844,7.936733245849609
69.83975219726562,-136.7761688232422,7.893526077270508
68.83998107910156,-136.79757690429688,7.839136600494385
67.8402099609375,-136.81900024414062,7.773564338684082
66.84043884277344,-136.84042358398438,7.696809768676758
65.84066772460938,-136.86183166503906,7.608872413635254
64.84089660644531,-136.8832550048828,7.5097527503967285
63.841129302978516,-136.90467834472656,7.399450778961182
62.84135818481445,-136.92608642578125,7.277966022491455
61.84158706665039,-136.947509765625,7.145298957824707
60.84181594848633,-136.96893310546875,7.0014495849609375
59.84204864501953,-136.99034118652344,6.846417427062988
58.84227752685547,-137.0117645263672,6.680202960968018
57.842506408691406,-137.03318786621094,6.502805709838867
56.842735290527344,-137.05459594726562,6.314226150512695
55.84296417236328,-137.07601928710938,6.114464282989502
54.84319305419922,-137.09744262695312,5.903519630432129
53.843421936035156,-137.1188507080078,5.686720848083496
52.843650817871094,-137.14027404785156,5.469918727874756
51.84387969970703,-137.1616973876953,5.253116607666016
50.84410858154297,-137.18310546875,5.036314487457275
49.84434127807617,-137.20452880859375,4.819512367248535
48.84457015991211,-137.22593688964844,4.602710247039795
47.84479904174805,-137.2473602294922,4.3859076499938965
46.845027923583984,-137.26878356933594,4.169105529785156
45.84526062011719,-137.29019165039062,3.952303409576416
44.845489501953125,-137.31161499023438,3.735501289367676
43.84571838378906,-137.33303833007812,3.5186991691589355
42.845947265625,-137.3544464111328,3.3018970489501953
41.84617614746094,-137.37586975097656,3.085094928741455
40.846405029296875,-137.3972930908203,2.8682992458343506
39.84663391113281,-137.418701171875,2.6559083461761475
38.84686279296875,-137.44012451171875,2.451686143875122
37.84709167480469,-137.4615478515625,2.2556328773498535
36.84732437133789,-137.4829559326172,2.067748546600342
35.84755325317383,-137.50437927246094,1.888033151626587
34.847782135009766,-137.5258026123047,1.7164866924285889
33.8480110168457,-137.54721069335938,1.5531089305877686
32.84823989868164,-137.56863403320312,1.3979002237319946
31.848466873168945,-137.59005737304688,1.250860333442688
30.848695755004883,-137.61146545410156,1.1119892597198486
29.848928451538086,-137.6328887939453,0.9812871217727661
28.849157333374023,-137.65431213378906,0.8587538599967957
27.84938621520996,-137.67572021484375,0.744389533996582
26.8496150970459,-137.6971435546875,0.6381940245628357
25.849843978881836,-137.71856689453125,0.5401674509048462
24.850072860717773,-137.73997497558594,0.450309693813324
23.85030174255371,-137.7613983154297,0.3686208724975586
22.85053062438965,-137.78282165527344,0.2951009273529053
21.85076332092285,-137.80422973632812,0.22974984347820282
20.85099220275879,-137.82565307617188,0.17256766557693481
19.851221084594727,-137.84707641601562,0.12355436384677887
19.211366653442383,-137.86077880859375,0.09647288173437119
18.211599349975586,-137.8822021484375,0.060856547206640244
17.211830139160156,-137.9036102294922,0.03340910002589226
16.212059020996094,-137.92503356933594,0.01413053460419178
15.212287902832031,-137.9464569091797,0.0030208530370146036
14.212516784667969,-137.96786499023438,0.0
13.212746620178223,-137.98928833007812,0.0
12.212976455688477,-138.01071166992188,0.0
11.213205337524414,-138.03211975097656,0.0
10.213435173034668,-138.0535430908203,0.0
9.213664054870605,-138.07496643066406,0.0
8.21389389038086,-138.09637451171875,0.0
7.214123249053955,-138.1177978515625,0.0
6.214353084564209,-138.13922119140625,0.0
5.214582920074463,-138.16062927246094,0.0
4.2148118019104,-138.1820526123047,0.0
3.215041399002075,-138.20347595214844,0.0
2.215271234512329,-138.22488403320312,0.0
1.2155001163482666,-138.24630737304688,0.0
0.2157290279865265,-138.26773071289062,0.0
-0.7840421199798584,-138.2891387939453,0.0
-1.783811330795288,-138.31056213378906,0.0
-2.7835824489593506,-138.33197021484375,0.0
-3.783353567123413,-138.3533935546875,0.0
-4.7831244468688965,-138.37481689453125,0.0
-5.782893657684326,-138.39622497558594,0.0
-6.782664775848389,-138.4176483154297,0.0
-7.782435894012451,-138.43907165527344,0.0
-8.782205581665039,-138.46047973632812,0.0
-9.781976699829102,-138.48190307617188,0.0
-10.781747817993164,-138.50332641601562,0.0
-11.781518936157227,-138.5247344970703,0.0
-12.781288146972656,-138.54615783691406,0.0
-13.361154556274414,-138.55857849121094,0.0
-14.360925674438477,-138.5800018310547,0.0
-15.360696792602539,-138.60140991210938,0.0
-16.3604679107666,-138.62283325195312,0.0
-17.36023712158203,-138.64425659179688,0.0
-18.360008239746094,-138.66566467285156,0.0
-19.359779357910156,-138.6870880126953,0.0
-20.359548568725586,-138.70851135253906,0.0
-21.35931968688965,-138.72991943359375,0.0
-22.35909080505371,-138.7513427734375,0.0
-23.358861923217773,-138.77276611328125,0.0
-24.358633041381836,-138.79417419433594,0.0
-25.3584041595459,-138.8155975341797,0.0
-26.358173370361328,-138.83702087402344,0.0
-27.357942581176758,-138.85842895507812,0.0
-28.35771369934082,-138.87985229492188,0.0
-29.357484817504883,-138.90127563476562,0.0
-30.357255935668945,-138.9226837158203,0.0
-31.357027053833008,-138.94410705566406,0.0
-32.35679626464844,-138.9655303955078,0.0
-33.3565673828125,-138.9869384765625,0.0
-34.3563346862793,-139.00836181640625,0.0
-35.35610580444336,-139.02976989746094,0.0
-36.35587692260742,-139.0511932373047,0.0
-37.355648040771484,-139.07261657714844,0.0
-38.35541915893555,-139.09402465820312,0.0
-39.35519027709961,-139.11544799804688,0.0
-40.35496139526367,-139.13687133789062,0.0
-41.35472869873047,-139.1582794189453,0.0
-42.35449981689453,-139.17970275878906,0.0
-43.354270935058594,-139.2011260986328,0.0
-44.354042053222656,-139.2225341796875,0.0
-45.35381317138672,-139.24395751953125,0.0
-46.35358428955078,-139.265380859375,0.0
-47.35335159301758,-139.2867889404297,0.0
-48.35312271118164,-139.30821228027344,0.0
-49.3528938293457,-139.3296356201172,0.0
-50.352664947509766,-139.35104370117188,0.0
-51.35243606567383,-139.37246704101562,0.0
-52.35220718383789,-139.39389038085938,0.0
-53.35197830200195,-139.41529846191406,0.0
-54.35174560546875,-139.4367218017578,0.0
-55.35151672363281,-139.45814514160156,0.0
-56.351287841796875,-139.47955322265625,0.0
-57.35105895996094,-139.5009765625,0.0
-58.350830078125,-139.52239990234375,0.0
-59.35060119628906,-139.54380798339844,0.0
-60.350372314453125,-139.5652313232422,0.0
-61.35014343261719,-139.58665466308594,0.0
-62.349910736083984,-139.60806274414062,0.0
-63.34968185424805,-139.62948608398438,0.0
-64.34945678710938,-139.65090942382812,0.0
-65.07928466796875,-139.66653442382812,0.0
-66.07905578613281,-139.68795776367188,0.0
-67.07882690429688,-139.70938110351562,0.0
-68.01570892333984,-139.7334442138672,0.0
-68.7899398803711,-139.8268280029297,0.0
-69.54637908935547,-140.0164031982422,0.0
-70.27314758300781,-140.2991943359375,0.0
-70.95879364013672,-140.67071533203125,0.0
-71.59253692626953,-141.1251678466797,0.0
-72.1644058227539,-141.65538024902344,0.0
-72.66541290283203,-142.25299072265625,0.0
-73.13665008544922,-142.9557342529297,0.0
-73.54536437988281,-143.69766235351562,0.0
-73.88786315917969,-144.47239685058594,0.0
-74.16156768798828,-145.27401733398438,0.0
-74.36437225341797,-146.09642028808594,0.0
-74.4947509765625,-146.9333953857422,0.0
-74.55171203613281,-147.77853393554688,0.0
-74.5394058227539,-148.68882751464844,0.0
-74.51066589355469,-149.6848907470703,0.0
-74.47991943359375,-150.68087768554688,0.0
-74.47669982910156,-150.78170776367188,0.0
-74.44400024414062,-151.77066040039062,0.0
-74.4093017578125,-152.75953674316406,0.0
-74.37264251708984,-153.7483673095703,0.0
-74.333984375,-154.7371063232422,0.0
-74.29334259033203,-155.72576904296875,0.0
-74.250732421875,-156.71437072753906,0.0
-74.20616149902344,-157.70285034179688,0.0
-74.15959930419922,-158.69125366210938,0.0
-74.11106872558594,-159.67958068847656,0.0
-74.060546875,-160.6677703857422,0.0
-74.00807189941406,-161.6558837890625,0.0
-73.95362091064453,-162.6438751220703,0.0
-73.89712524414062,-163.6370086669922,0.0
-73.84007263183594,-164.6353759765625,0.0
-73.78303527832031,-165.6337432861328,0.0
-73.72598266601562,-166.63211059570312,0.0
-73.6689453125,-167.6304931640625,0.0
-73.61189270019531,-168.6288604736328,0.0
-73.55485534667969,-169.62722778320312,0.0
-73.497802734375,-170.62559509277344,0.0
-73.44076538085938,-171.6239776611328,0.0
-73.38371276855469,-172.62234497070312,0.0
-73.32667541503906,-173.62071228027344,0.0
-73.27031707763672,-174.60586547851562,0.0
-73.20745086669922,-175.41064453125,0.0
-73.11509704589844,-176.21253967285156,0.0
-72.99337005615234,-177.0105438232422,0.0
-72.84243774414062,-177.80352783203125,0.0
-72.6624984741211,-178.59042358398438,0.0
-72.45380401611328,-179.37020874023438,0.0
-72.21662902832031,-180.1417999267578,0.0
-71.9512939453125,-180.9041748046875,0.0
-71.65814971923828,-181.65628051757812,0.0
-71.33760070800781,-182.3971405029297,0.0
-70.99008178710938,-183.12571716308594,0.0
-70.61605834960938,-183.841064453125,0.0
-70.21602630615234,-184.54220581054688,0.0
-69.79053497314453,-185.22816467285156,0.0
-69.34014892578125,-185.89805603027344,0.0
-68.86547088623047,-186.55096435546875,0.0
-68.3671646118164,-187.18603515625,0.0
-67.84587860107422,-187.80235290527344,0.0
-67.30231475830078,-188.39913940429688,0.0
-66.73722839355469,-188.97557067871094,0.0
-66.15135955810547,-189.53086853027344,0.0
-65.54550170898438,-190.06430053710938,0.0
-64.92047882080078,-190.57513427734375,0.0
-64.27713012695312,-191.0626678466797,0.0
-63.61630630493164,-191.52627563476562,0.0
-62.93891906738281,-191.96531677246094,0.0
-62.24587631225586,-192.3791961669922,0.0
-61.53811264038086,-192.7673797607422,0.0
-60.81657791137695,-193.12930297851562,0.0
-60.082244873046875,-193.46449279785156,0.0
-59.33610153198242,-193.77252197265625,0.0
-58.579158782958984,-194.05294799804688,0.0
-57.81242752075195,-194.30540466308594,0.0
-57.036949157714844,-194.52955627441406,0.0
-56.2537727355957,-194.72508239746094,0.0
-55.46394348144531,-194.89175415039062,0.0
-54.66852569580078,-195.029296875,0.0
-53.86859893798828,-195.1375732421875,0.0
-53.06523513793945,-195.21641540527344,0.0
-52.259521484375,-195.2657012939453,0.0
-51.452545166015625,-195.285400390625,0.0
-50.616275787353516,-195.27508544921875,0.0
-49.61659240722656,-195.2499542236328,0.0
-48.616905212402344,-195.22483825683594,0.0
-47.61722183227539,-195.19970703125,0.0
-46.61753845214844,-195.17459106445312,0.0
-45.617855072021484,-195.14947509765625,0.0
-44.618167877197266,-195.1243438720703,0.0
-43.61848449707031,-195.09922790527344,0.0
-42.61880111694336,-195.0740966796875,0.0
-41.61911392211914,-195.04898071289062,0.0
-40.61943435668945,-195.02386474609375,0.0
-39.619747161865234,-194.9987335205078,0.0
-38.62006378173828,-194.97361755371094,0.0
-37.62038040161133,-194.948486328125,0.0
-36.62069320678711,-194.92337036132812,0.0
-35.621009826660156,-194.8982391357422,0.0
-34.6213264465332,-194.8731231689453,0.0
-33.621639251708984,-194.84800720214844,0.0
-32.62195587158203,-194.8228759765625,0.0
-31.622270584106445,-194.79776000976562,0.0
-30.62258529663086,-194.7726287841797,0.0
-29.622901916503906,-194.7475128173828,0.0
-28.62321662902832,-194.72239685058594,0.0
-27.623533248901367,-194.697265625,0.0
-26.62384796142578,-194.67214965820312,0.0
-25.624162673950195,-194.6470184326172,0.0
-24.624479293823242,-194.6219024658203,0.0
-23.62479591369629,-194.59678649902344,0.0
-22.625110626220703,-194.5716552734375,0.0
-21.625425338745117,-194.54653930664062,0.0
-20.625741958618164,-194.5214080810547,0.0
-19.62605857849121,-194.4962921142578,0.0
-18.626373291015625,-194.47117614746094,0.0
-17.62668800354004,-194.446044921875,0.0
-16.627004623413086,-194.42092895507812,0.0
-15.627321243286133,-194.3957977294922,0.0
-14.627636909484863,-194.3706817626953,0.0
-13.627952575683594,-194.34556579589844,0.0
-12.628268241882324,-194.3204345703125,0.0
-12.238390922546387,-194.31063842773438,0.0
-11.2387056350708,-194.28550720214844,0.0
-10.239022254943848,-194.2603759765625,0.0
-9.239336967468262,-194.23526000976562,0.0
-8.239653587341309,-194.21014404296875,0.0
-7.239968299865723,-194.1850128173828,0.0
-6.2402849197387695,-194.15989685058594,0.0
-5.240599632263184,-194.134765625,0.0
-4.2409162521362305,-194.10964965820312,0.0
-3.2412307262420654,-194.08453369140625,0.0
-2.2415473461151123,-194.0594024658203,0.0
-1.241862177848816,-194.03428649902344,0.0
-0.2421787679195404,-194.0091552734375,0.0
0.7575065493583679,-193.98403930664062,0.0
1.7571898698806763,-193.9589080810547,0.0
2.7568752765655518,-193.9337921142578,0.0
3.7565605640411377,-193.90867614746094,0.0
4.756243705749512,-193.883544921875,0.0
5.755928039550781,-193.85842895507812,0.0
6.755612373352051,-193.8332977294922,0.0
7.75529670715332,-193.8081817626953,0.0
8.75498104095459,-193.78306579589844,0.0
9.75466537475586,-193.7579345703125,0.0
10.754349708557129,-193.73281860351562,0.0
11.754034996032715,-193.7076873779297,0.0
12.753718376159668,-193.6825714111328,0.0
13.753403663635254,-193.65745544433594,0.0
14.753087043762207,-193.63232421875,0.0
15.752772331237793,-193.60720825195312,0.0
16.752456665039062,-193.5820770263672,0.0
17.75214195251465,-193.5569610595703,0.0
18.7518253326416,-193.53184509277344,0.0
19.751510620117188,-193.5067138671875,0.0
20.551258087158203,-193.4866180419922,0.0
21.550939559936523,-193.4615020751953,0.0
22.550626754760742,-193.43638610839844,0.0
23.550310134887695,-193.4112548828125,0.0
24.54999351501465,-193.38613891601562,0.0
25.5496768951416,-193.36102294921875,0.0
26.54936408996582,-193.3358917236328,0.0
27.549047470092773,-193.31077575683594,0.0
28.548730850219727,-193.28564453125,0.0
29.54841423034668,-193.26052856445312,0.0
30.5481014251709,-193.23541259765625,0.0
31.54778480529785,-193.2102813720703,0.0
32.54746627807617,-193.18516540527344,0.0
33.547149658203125,-193.1600341796875,0.0
34.546836853027344,-193.13491821289062,0.0
35.5465202331543,-193.10980224609375,0.0
36.54620361328125,-193.0846710205078,0.0
37.54589080810547,-193.05955505371094,0.0
38.54557418823242,-193.034423828125,0.0
39.545257568359375,-193.00930786132812,0.0
40.54494094848633,-192.9841766357422,0.0
41.54462814331055,-192.9590606689453,0.0
42.5443115234375,-192.93394470214844,0.0
43.54399490356445,-192.9088134765625,0.0
44.54368209838867,-192.88369750976562,0.0
45.54336166381836,-192.8585662841797,0.0
46.54304885864258,-192.8334503173828,0.0
47.54273223876953,-192.80833435058594,0.0
48.542415618896484,-192.783203125,0.0
49.5421028137207,-192.75808715820312,0.0
50.541786193847656,-192.7329559326172,0.0
51.54146957397461,-192.7078399658203,0.0
52.54115676879883,-192.68272399902344,0.0
53.54084014892578,-192.6575927734375,0.0
54.540523529052734,-192.63247680664062,0.0
55.54020690917969,-192.6073455810547,0.0
56.53989028930664,-192.5822296142578,0.0
57.53957748413086,-192.55711364746094,0.0
58.53926086425781,-192.531982421875,0.0
59.538944244384766,-192.50686645507812,0.0
60.538631439208984,-192.4817352294922,0.0
61.53831481933594,-192.4566192626953,0.0
62.53799819946289,-192.43148803710938,0.0
63.537681579589844,-192.4063720703125,0.0
64.53736877441406,-192.38125610351562,0.0
65.53705596923828,-192.3561248779297,0.0
66.5367431640625,-192.3310089111328,0.0
67.53642272949219,-192.30587768554688,0.0
68.5361099243164,-192.28076171875,0.0
69.5357894897461,-192.25564575195312,0.0
70.53547668457031,-192.2305145263672,0.0
71.4451904296875,-192.20765686035156,0.0
72.44487762451172,-192.1825408935547,0.0
73.4445571899414,-192.15740966796875,0.0
74.44424438476562,-192.13229370117188,0.0
75.44392395019531,-192.10716247558594,0.0
76.44361114501953,-192.08204650878906,0.0
77.44329833984375,-192.0569305419922,0.0
78.44297790527344,-192.03179931640625,0.0
79.44266510009766,-192.00668334960938,0.0
80.44234466552734,-191.98155212402344,0.0
81.44203186035156,-191.95643615722656,0.0
82.44171905517578,-191.9313201904297,0.0
83.44139862060547,-191.90618896484375,0.0
84.44108581542969,-191.88107299804688,0.0
85.4407730102539,-191.85594177246094,0.0
86.4404525756836,-191.83082580566406,0.0
87.44013977050781,-191.8057098388672,0.0
88.43982696533203,-191.78057861328125,0.0
89.43950653076172,-191.75546264648438,0.0
90.43919372558594,-191.73033142089844,0.0
91.43888092041016,-191.70521545410156,0.0
92.43856048583984,-191.6800994873047,0.0
93.43824768066406,-191.65496826171875,0.0
94.43792724609375,-191.62985229492188,0.0
95.43761444091797,-191.60472106933594,0.0
96.43730163574219,-191.57960510253906,0.0
97.16706848144531,-191.56126403808594,0.0
98.16676330566406,-191.5361328125,0.0
99.16645050048828,-191.51101684570312,0.0
100.16613006591797,-191.4858856201172,0.0
101.16581726074219,-191.4607696533203,0.0
102.1655044555664,-191.43565368652344,0.0
103.1651840209961,-191.4105224609375,0.0
104.16486358642578,-191.38540649414062,0.0
105.16455841064453,-191.3602752685547,0.0
106.16423797607422,-191.3351593017578,0.0
107.1639175415039,-191.31004333496094,0.0
108.16360473632812,-191.284912109375,0.0
109.16329193115234,-191.25979614257812,0.0
110.16297149658203,-191.2346649169922,0.0
111.16265869140625,-191.2095489501953,0.0
112.16234588623047,-191.18441772460938,0.0
113.16202545166016,-191.1593017578125,0.0
114.16171264648438,-191.13418579101562,0.0
115.1613998413086,-191.1090545654297,0.0
116.16107940673828,-191.0839385986328,0.0
117.1607666015625,-191.05880737304688,0.0
118.16045379638672,-191.03369140625,0.0
119.1601333618164,-191.00857543945312,0.0
120.15982055664062,-190.9834442138672,0.0
121.15950775146484,-190.9583282470703,0.0
122.15918731689453,-190.93319702148438,0.0
123.15887451171875,-190.9080810546875,0.0
124.15855407714844,-190.88296508789062,0.0
125.15824127197266,-190.8578338623047,0.0
126.15792846679688,-190.8327178955078,0.0
127.15760803222656,-190.80758666992188,0.0
128.15728759765625,-190.782470703125,0.0
129.15696716308594,-190.75735473632812,0.0
130.1566619873047,-190.7322235107422,0.0
131.15634155273438,-190.7071075439453,0.0
132.15602111816406,-190.68197631835938,0.0
133.15570068359375,-190.6568603515625,0.0
134.1553955078125,-190.63172912597656,0.0
135.1550750732422,-190.6066131591797,0.0
136.15475463867188,-190.5814971923828,0.0
137.15444946289062,-190.55636596679688,0.0
138.1541290283203,-190.53125,0.0
139.15380859375,-190.50611877441406,0.0
140.15350341796875,-190.4810028076172,0.0
140.56336975097656,-190.470703125,0.0
141.56304931640625,-190.44557189941406,0.0
142.56272888183594,-190.4204559326172,0.0
143.56243896484375,-190.39532470703125,0.0
144.56211853027344,-190.37020874023438,0.0
145.62985229492188,-190.35916137695312,0.0
146.71994018554688,-190.4024658203125,0.0
147.80630493164062,-190.50238037109375,0.0
148.88600158691406,-190.65870666503906,0.0
149.9561004638672,-190.87095642089844,0.0
151.01370239257812,-191.13861083984375,0.0
152.05596923828125,-191.46090698242188,0.0
153.08004760742188,-191.83697509765625,0.0
154.071533203125,-192.26022338867188,0.0
154.91412353515625,-192.6145782470703,0.0
155.77305603027344,-192.92718505859375,0.0
156.64630126953125,-193.19732666015625,0.0
157.53175354003906,-193.42430114746094,0.0
158.42724609375,-193.6075897216797,0.0
159.33065795898438,-193.74676513671875,0.0
160.23980712890625,-193.84146118164062,0.0
161.1525115966797,-193.8914794921875,0.0
162.09954833984375,-193.89999389648438,0.0
163.09954833984375,-193.89999389648438,0.0
164.0996856689453,-193.89999389648438,0.0
165.0996856689453,-193.89999389648438,0.0
166.0996856689453,-193.89999389648438,0.0
166.20999145507812,-193.89999389648438,0.0
167.20999145507812,-193.89999389648438,0.0
168.20999145507812,-193.89999389648438,0.0
169.20999145507812,-193.89999389648438,0.0
170.20999145507812,-193.89999389648438,0.0
171.20999145507812,-193.89999389648438,0.0
